Dim1Name,Zip,Dim2Name,Dim2Value,Date ,Count,
Zip,11365,Age Group,Ages 65+ years,3/11/20,1,
Zip,11365,Age Group,Ages 65+ years,3/12/20,1,
Zip,11365,Age Group,Ages 65+ years,3/13/20,0,
Zip,11365,Age Group,Ages 65+ years,3/14/20,1,
Zip,11365,Age Group,Ages 65+ years,3/15/20,0,
Zip,11365,Age Group,Ages 65+ years,3/16/20,2,
Zip,11365,Age Group,Ages 65+ years,3/17/20,1,
Zip,11365,Age Group,Ages 65+ years,3/18/20,0,
Zip,11365,Age Group,Ages 65+ years,3/19/20,1,
Zip,11365,Age Group,Ages 65+ years,3/20/20,0,
Zip,11365,Age Group,Ages 65+ years,3/21/20,1,
Zip,11365,Age Group,Ages 65+ years,3/22/20,2,
Zip,11365,Age Group,Ages 65+ years,3/23/20,2,
Zip,11365,Age Group,Ages 65+ years,3/24/20,0,
Zip,11365,Age Group,Ages 65+ years,3/25/20,0,
Zip,11365,Age Group,Ages 65+ years,3/26/20,1,
Zip,11365,Age Group,Ages 65+ years,3/27/20,1,
Zip,11367,Age Group,All age groups,2/27/20,2,
Zip,11367,Age Group,All age groups,2/28/20,1,
Zip,11367,Age Group,All age groups,2/29/20,0,
Zip,11367,Age Group,All age groups,3/1/20,1,
Zip,11367,Age Group,All age groups,3/2/20,1,
Zip,11367,Age Group,All age groups,3/3/20,2,
Zip,11367,Age Group,All age groups,3/4/20,1,
Zip,11367,Age Group,All age groups,3/5/20,1,
Zip,11367,Age Group,All age groups,3/6/20,0,
Zip,11367,Age Group,All age groups,3/7/20,1,
Zip,11367,Age Group,All age groups,3/8/20,7,
Zip,11367,Age Group,All age groups,3/9/20,1,
Zip,11367,Age Group,All age groups,3/10/20,3,
Zip,11367,Age Group,All age groups,3/11/20,3,
Zip,11367,Age Group,All age groups,3/12/20,0,
Zip,11367,Age Group,All age groups,3/13/20,2,
Zip,11367,Age Group,All age groups,3/14/20,3,
Zip,11367,Age Group,All age groups,3/15/20,8,
Zip,11367,Age Group,All age groups,3/16/20,4,
Zip,11367,Age Group,All age groups,3/17/20,12,
Zip,11367,Age Group,All age groups,3/18/20,8,
Zip,11367,Age Group,All age groups,3/19/20,7,
Zip,11367,Age Group,All age groups,3/20/20,4,
Zip,11367,Age Group,All age groups,3/21/20,6,
Zip,11367,Age Group,All age groups,3/22/20,10,
Zip,11367,Age Group,All age groups,3/23/20,11,
Zip,11367,Age Group,All age groups,3/24/20,4,
Zip,11367,Age Group,All age groups,3/25/20,5,
Zip,11367,Age Group,All age groups,3/26/20,5,
Zip,11367,Age Group,All age groups,3/27/20,2,
Zip,11367,Age Group,Ages 0-4 years,2/27/20,0,
Zip,11367,Age Group,Ages 0-4 years,2/28/20,1,
Zip,11367,Age Group,Ages 0-4 years,2/29/20,0,
Zip,11367,Age Group,Ages 0-4 years,3/1/20,1,
Zip,11367,Age Group,Ages 0-4 years,3/2/20,1,
Zip,11367,Age Group,Ages 0-4 years,3/3/20,0,
Zip,11367,Age Group,Ages 0-4 years,3/4/20,0,
Zip,11367,Age Group,Ages 0-4 years,3/5/20,0,
Zip,11367,Age Group,Ages 0-4 years,3/6/20,0,
Zip,11367,Age Group,Ages 0-4 years,3/7/20,0,
Zip,11367,Age Group,Ages 0-4 years,3/8/20,3,
Zip,11367,Age Group,Ages 0-4 years,3/9/20,0,
Zip,11367,Age Group,Ages 0-4 years,3/10/20,1,
Zip,11367,Age Group,Ages 0-4 years,3/11/20,0,
Zip,11367,Age Group,Ages 0-4 years,3/12/20,0,
Zip,11367,Age Group,Ages 0-4 years,3/13/20,0,
Zip,11367,Age Group,Ages 0-4 years,3/14/20,0,
Zip,11367,Age Group,Ages 0-4 years,3/15/20,0,
Zip,11367,Age Group,Ages 0-4 years,3/16/20,0,
Zip,11367,Age Group,Ages 0-4 years,3/17/20,0,
Zip,11367,Age Group,Ages 0-4 years,3/18/20,0,
Zip,11367,Age Group,Ages 0-4 years,3/19/20,0,
Zip,11367,Age Group,Ages 0-4 years,3/20/20,0,
Zip,11367,Age Group,Ages 0-4 years,3/21/20,0,
Zip,11367,Age Group,Ages 0-4 years,3/22/20,0,
Zip,11367,Age Group,Ages 0-4 years,3/23/20,0,
Zip,11367,Age Group,Ages 0-4 years,3/24/20,0,
Zip,11367,Age Group,Ages 0-4 years,3/25/20,0,
Zip,11367,Age Group,Ages 0-4 years,3/26/20,0,
Zip,11367,Age Group,Ages 0-4 years,3/27/20,0,
Zip,11367,Age Group,Ages 5-17 years,2/27/20,1,
Zip,11367,Age Group,Ages 5-17 years,2/28/20,0,
Zip,11367,Age Group,Ages 5-17 years,2/29/20,0,
Zip,11367,Age Group,Ages 5-17 years,3/1/20,0,
Zip,11367,Age Group,Ages 5-17 years,3/2/20,0,
Zip,11367,Age Group,Ages 5-17 years,3/3/20,0,
Zip,11367,Age Group,Ages 5-17 years,3/4/20,1,
Zip,11367,Age Group,Ages 5-17 years,3/5/20,0,
Zip,11367,Age Group,Ages 5-17 years,3/6/20,0,
Zip,11367,Age Group,Ages 5-17 years,3/7/20,1,
Zip,11367,Age Group,Ages 5-17 years,3/8/20,1,
Zip,11367,Age Group,Ages 5-17 years,3/9/20,0,
Zip,11367,Age Group,Ages 5-17 years,3/10/20,0,
Zip,11367,Age Group,Ages 5-17 years,3/11/20,0,
Zip,11367,Age Group,Ages 5-17 years,3/12/20,0,
Zip,11367,Age Group,Ages 5-17 years,3/13/20,0,
Zip,11367,Age Group,Ages 5-17 years,3/14/20,1,
Zip,11367,Age Group,Ages 5-17 years,3/15/20,1,
Zip,11367,Age Group,Ages 5-17 years,3/16/20,0,
Zip,11367,Age Group,Ages 5-17 years,3/17/20,2,
Zip,11367,Age Group,Ages 5-17 years,3/18/20,0,
Zip,11367,Age Group,Ages 5-17 years,3/19/20,0,
Zip,11367,Age Group,Ages 5-17 years,3/20/20,0,
Zip,11367,Age Group,Ages 5-17 years,3/21/20,1,
Zip,11367,Age Group,Ages 5-17 years,3/22/20,0,
Zip,11367,Age Group,Ages 5-17 years,3/23/20,0,
Zip,11367,Age Group,Ages 5-17 years,3/25/20,0,
Zip,11367,Age Group,Ages 5-17 years,3/26/20,1,
Zip,11367,Age Group,Ages 5-17 years,3/27/20,0,
Zip,11367,Age Group,Ages 18-64 years,2/27/20,1,
Zip,11367,Age Group,Ages 18-64 years,2/28/20,0,
Zip,11367,Age Group,Ages 18-64 years,2/29/20,0,
Zip,11367,Age Group,Ages 18-64 years,3/1/20,0,
Zip,11367,Age Group,Ages 18-64 years,3/2/20,0,
Zip,11367,Age Group,Ages 18-64 years,3/3/20,2,
Zip,11367,Age Group,Ages 18-64 years,3/4/20,0,
Zip,11367,Age Group,Ages 18-64 years,3/5/20,1,
Zip,11367,Age Group,Ages 18-64 years,3/6/20,0,
Zip,11367,Age Group,Ages 18-64 years,3/7/20,0,
Zip,11367,Age Group,Ages 18-64 years,3/8/20,3,
Zip,11367,Age Group,Ages 18-64 years,3/9/20,1,
Zip,11367,Age Group,Ages 18-64 years,3/10/20,2,
Zip,11367,Age Group,Ages 18-64 years,3/11/20,3,
Zip,11367,Age Group,Ages 18-64 years,3/12/20,0,
Zip,11367,Age Group,Ages 18-64 years,3/13/20,2,
Zip,11367,Age Group,Ages 18-64 years,3/14/20,2,
Zip,11367,Age Group,Ages 18-64 years,3/15/20,7,
Zip,11367,Age Group,Ages 18-64 years,3/16/20,4,
Zip,11367,Age Group,Ages 18-64 years,3/17/20,9,
Zip,11367,Age Group,Ages 18-64 years,3/18/20,8,
Zip,11367,Age Group,Ages 18-64 years,3/19/20,7,
Zip,11367,Age Group,Ages 18-64 years,3/20/20,4,
Zip,11367,Age Group,Ages 18-64 years,3/21/20,4,
Zip,11367,Age Group,Ages 18-64 years,3/22/20,8,
Zip,11367,Age Group,Ages 18-64 years,3/23/20,7,
Zip,11367,Age Group,Ages 18-64 years,3/24/20,4,
Zip,11367,Age Group,Ages 18-64 years,3/25/20,5,
Zip,11367,Age Group,Ages 18-64 years,3/26/20,4,
Zip,11367,Age Group,Ages 18-64 years,3/27/20,2,
Zip,11367,Age Group,Ages 65+ years,2/27/20,0,
Zip,11367,Age Group,Ages 65+ years,2/28/20,0,
Zip,11367,Age Group,Ages 65+ years,2/29/20,0,
Zip,11367,Age Group,Ages 65+ years,3/1/20,0,
Zip,11367,Age Group,Ages 65+ years,3/2/20,0,
Zip,11367,Age Group,Ages 65+ years,3/3/20,0,
Zip,11367,Age Group,Ages 65+ years,3/4/20,0,
Zip,11367,Age Group,Ages 65+ years,3/5/20,0,
Zip,11367,Age Group,Ages 65+ years,3/6/20,0,
Zip,11367,Age Group,Ages 65+ years,3/7/20,0,
Zip,11367,Age Group,Ages 65+ years,3/8/20,0,
Zip,11367,Age Group,Ages 65+ years,3/9/20,0,
Zip,11367,Age Group,Ages 65+ years,3/10/20,0,
Zip,11367,Age Group,Ages 65+ years,3/11/20,0,
Zip,11367,Age Group,Ages 65+ years,3/12/20,0,
Zip,11367,Age Group,Ages 65+ years,3/13/20,0,
Zip,11367,Age Group,Ages 65+ years,3/14/20,0,
Zip,11367,Age Group,Ages 65+ years,3/15/20,0,
Zip,11367,Age Group,Ages 65+ years,3/16/20,0,
Zip,11367,Age Group,Ages 65+ years,3/17/20,1,
Zip,11367,Age Group,Ages 65+ years,3/18/20,0,
Zip,11367,Age Group,Ages 65+ years,3/19/20,0,
Zip,11367,Age Group,Ages 65+ years,3/20/20,0,
Zip,11367,Age Group,Ages 65+ years,3/21/20,1,
Zip,11367,Age Group,Ages 65+ years,3/22/20,2,
Zip,11367,Age Group,Ages 65+ years,3/23/20,4,
Zip,11367,Age Group,Ages 65+ years,3/24/20,0,
Zip,11367,Age Group,Ages 65+ years,3/25/20,0,
Zip,11367,Age Group,Ages 65+ years,3/26/20,0,
Zip,11367,Age Group,Ages 65+ years,3/27/20,0,
Zip,11368,Age Group,All age groups,2/27/20,9,
Zip,11368,Age Group,All age groups,2/28/20,5,
Zip,11368,Age Group,All age groups,2/29/20,11,
Zip,11368,Age Group,All age groups,3/1/20,12,
Zip,11368,Age Group,All age groups,3/2/20,20,
Zip,11368,Age Group,All age groups,3/3/20,9,
Zip,11368,Age Group,All age groups,3/4/20,15,
Zip,11368,Age Group,All age groups,3/5/20,15,
Zip,11368,Age Group,All age groups,3/6/20,17,
Zip,11368,Age Group,All age groups,3/7/20,11,
Zip,11368,Age Group,All age groups,3/8/20,10,
Zip,11368,Age Group,All age groups,3/9/20,19,
Zip,11368,Age Group,All age groups,3/10/20,22,
Zip,11368,Age Group,All age groups,3/11/20,19,
Zip,11368,Age Group,All age groups,3/12/20,37,
Zip,11368,Age Group,All age groups,3/13/20,44,
Zip,11368,Age Group,All age groups,3/14/20,37,
Zip,11368,Age Group,All age groups,3/15/20,42,
Zip,11368,Age Group,All age groups,3/16/20,73,
Zip,11368,Age Group,All age groups,3/17/20,71,
Zip,11368,Age Group,All age groups,3/18/20,90,
Zip,11368,Age Group,All age groups,3/19/20,91,
Zip,11368,Age Group,All age groups,3/20/20,94,
Zip,11368,Age Group,All age groups,3/21/20,49,
Zip,11368,Age Group,All age groups,3/22/20,71,
Zip,11368,Age Group,All age groups,3/23/20,46,
Zip,11368,Age Group,All age groups,3/24/20,92,
Zip,11368,Age Group,All age groups,3/25/20,72,
Zip,11368,Age Group,All age groups,3/26/20,54,
Zip,11368,Age Group,All age groups,3/27/20,60,
Zip,11368,Age Group,Ages 0-4 years,2/27/20,4,
Zip,11368,Age Group,Ages 0-4 years,2/28/20,2,
Zip,11368,Age Group,Ages 0-4 years,2/29/20,5,
Zip,11368,Age Group,Ages 0-4 years,3/1/20,4,
Zip,11368,Age Group,Ages 0-4 years,3/2/20,7,
Zip,11368,Age Group,Ages 0-4 years,3/3/20,1,
Zip,11368,Age Group,Ages 0-4 years,3/4/20,8,
Zip,11368,Age Group,Ages 0-4 years,3/5/20,7,
Zip,11368,Age Group,Ages 0-4 years,3/6/20,6,
Zip,11368,Age Group,Ages 0-4 years,3/7/20,3,
Zip,11368,Age Group,Ages 0-4 years,3/8/20,3,
Zip,11368,Age Group,Ages 0-4 years,3/9/20,5,
Zip,11368,Age Group,Ages 0-4 years,3/10/20,3,
Zip,11368,Age Group,Ages 0-4 years,3/11/20,2,
Zip,11368,Age Group,Ages 0-4 years,3/12/20,5,
Zip,11368,Age Group,Ages 0-4 years,3/13/20,0,
Zip,11368,Age Group,Ages 0-4 years,3/14/20,4,
Zip,11368,Age Group,Ages 0-4 years,3/15/20,5,
Zip,11368,Age Group,Ages 0-4 years,3/16/20,3,
Zip,11368,Age Group,Ages 0-4 years,3/17/20,5,
Zip,11368,Age Group,Ages 0-4 years,3/18/20,4,
Zip,11368,Age Group,Ages 0-4 years,3/19/20,2,
Zip,11368,Age Group,Ages 0-4 years,3/20/20,5,
Zip,11368,Age Group,Ages 0-4 years,3/21/20,3,
Zip,11368,Age Group,Ages 0-4 years,3/22/20,2,
Zip,11368,Age Group,Ages 0-4 years,3/23/20,0,
Zip,11368,Age Group,Ages 0-4 years,3/24/20,2,
Zip,11368,Age Group,Ages 0-4 years,3/25/20,1,
Zip,11368,Age Group,Ages 0-4 years,3/26/20,0,
Zip,11368,Age Group,Ages 0-4 years,3/27/20,1,
Zip,11368,Age Group,Ages 5-17 years,2/27/20,1,
Zip,11368,Age Group,Ages 5-17 years,2/28/20,0,
Zip,11368,Age Group,Ages 5-17 years,2/29/20,4,
Zip,11368,Age Group,Ages 5-17 years,3/1/20,5,
Zip,11368,Age Group,Ages 5-17 years,3/2/20,6,
Zip,11368,Age Group,Ages 5-17 years,3/3/20,5,
Zip,11368,Age Group,Ages 5-17 years,3/4/20,5,
Zip,11368,Age Group,Ages 5-17 years,3/5/20,1,
Zip,11368,Age Group,Ages 5-17 years,3/6/20,5,
Zip,11368,Age Group,Ages 5-17 years,3/7/20,4,
Zip,11368,Age Group,Ages 5-17 years,3/8/20,6,
Zip,11368,Age Group,Ages 5-17 years,3/9/20,6,
Zip,11368,Age Group,Ages 5-17 years,3/10/20,8,
Zip,11368,Age Group,Ages 5-17 years,3/11/20,7,
Zip,11368,Age Group,Ages 5-17 years,3/12/20,7,
Zip,11368,Age Group,Ages 5-17 years,3/13/20,10,
Zip,11368,Age Group,Ages 5-17 years,3/14/20,6,
Zip,11368,Age Group,Ages 5-17 years,3/15/20,6,
Zip,11368,Age Group,Ages 5-17 years,3/16/20,9,
Zip,11368,Age Group,Ages 5-17 years,3/17/20,7,
Zip,11368,Age Group,Ages 5-17 years,3/18/20,2,
Zip,11368,Age Group,Ages 5-17 years,3/19/20,5,
Zip,11368,Age Group,Ages 5-17 years,3/20/20,5,
Zip,11368,Age Group,Ages 5-17 years,3/21/20,1,
Zip,11368,Age Group,Ages 5-17 years,3/22/20,6,
Zip,11368,Age Group,Ages 5-17 years,3/23/20,2,
Zip,11368,Age Group,Ages 5-17 years,3/24/20,1,
Zip,11368,Age Group,Ages 5-17 years,3/25/20,2,
Zip,11368,Age Group,Ages 5-17 years,3/26/20,0,
Zip,11368,Age Group,Ages 5-17 years,3/27/20,0,
Zip,11368,Age Group,Ages 18-64 years,2/27/20,3,
Zip,11368,Age Group,Ages 18-64 years,2/28/20,3,
Zip,11368,Age Group,Ages 18-64 years,2/29/20,2,
Zip,11368,Age Group,Ages 18-64 years,3/1/20,3,
Zip,11368,Age Group,Ages 18-64 years,3/2/20,7,
Zip,11368,Age Group,Ages 18-64 years,3/3/20,3,
Zip,11368,Age Group,Ages 18-64 years,3/4/20,2,
Zip,11368,Age Group,Ages 18-64 years,3/5/20,6,
Zip,11368,Age Group,Ages 18-64 years,3/6/20,5,
Zip,11368,Age Group,Ages 18-64 years,3/7/20,4,
Zip,11368,Age Group,Ages 18-64 years,3/8/20,1,
Zip,11368,Age Group,Ages 18-64 years,3/9/20,7,
Zip,11368,Age Group,Ages 18-64 years,3/10/20,9,
Zip,11368,Age Group,Ages 18-64 years,3/11/20,10,
Zip,11368,Age Group,Ages 18-64 years,3/12/20,23,
Zip,11368,Age Group,Ages 18-64 years,3/13/20,33,
Zip,11368,Age Group,Ages 18-64 years,3/14/20,24,
Zip,11368,Age Group,Ages 18-64 years,3/15/20,31,
Zip,11368,Age Group,Ages 18-64 years,3/16/20,60,
Zip,11368,Age Group,Ages 18-64 years,3/17/20,58,
Zip,11368,Age Group,Ages 18-64 years,3/18/20,79,
Zip,11368,Age Group,Ages 18-64 years,3/19/20,79,
Zip,11368,Age Group,Ages 18-64 years,3/20/20,80,
Zip,11368,Age Group,Ages 18-64 years,3/21/20,45,
Zip,11368,Age Group,Ages 18-64 years,3/22/20,60,
Zip,11368,Age Group,Ages 18-64 years,3/23/20,39,
Zip,11368,Age Group,Ages 18-64 years,3/24/20,83,
Zip,11368,Age Group,Ages 18-64 years,3/25/20,64,
Zip,11368,Age Group,Ages 18-64 years,3/26/20,48,
Zip,11368,Age Group,Ages 18-64 years,3/27/20,45,
Zip,11368,Age Group,Ages 65+ years,2/27/20,1,
Zip,11368,Age Group,Ages 65+ years,2/28/20,0,
Zip,11368,Age Group,Ages 65+ years,2/29/20,0,
Zip,11368,Age Group,Ages 65+ years,3/1/20,0,
Zip,11368,Age Group,Ages 65+ years,3/2/20,0,
Zip,11368,Age Group,Ages 65+ years,3/3/20,0,
Zip,11368,Age Group,Ages 65+ years,3/4/20,0,
Zip,11368,Age Group,Ages 65+ years,3/5/20,1,
Zip,11368,Age Group,Ages 65+ years,3/6/20,1,
Zip,11368,Age Group,Ages 65+ years,3/7/20,0,
Zip,11368,Age Group,Ages 65+ years,3/8/20,0,
Zip,11368,Age Group,Ages 65+ years,3/9/20,1,
Zip,11368,Age Group,Ages 65+ years,3/10/20,2,
Zip,11368,Age Group,Ages 65+ years,3/11/20,0,
Zip,11368,Age Group,Ages 65+ years,3/12/20,2,
Zip,11368,Age Group,Ages 65+ years,3/13/20,1,
Zip,11368,Age Group,Ages 65+ years,3/14/20,3,
Zip,11368,Age Group,Ages 65+ years,3/15/20,0,
Zip,11368,Age Group,Ages 65+ years,3/16/20,1,
Zip,11368,Age Group,Ages 65+ years,3/17/20,1,
Zip,11368,Age Group,Ages 65+ years,3/18/20,5,
Zip,11368,Age Group,Ages 65+ years,3/19/20,5,
Zip,11368,Age Group,Ages 65+ years,3/20/20,4,
Zip,11368,Age Group,Ages 65+ years,3/21/20,0,
Zip,11368,Age Group,Ages 65+ years,3/22/20,3,
Zip,11368,Age Group,Ages 65+ years,3/23/20,5,
Zip,11368,Age Group,Ages 65+ years,3/24/20,6,
Zip,11368,Age Group,Ages 65+ years,3/25/20,5,
Zip,11368,Age Group,Ages 65+ years,3/26/20,6,
Zip,11368,Age Group,Ages 65+ years,3/27/20,14,
Zip,11369,Age Group,All age groups,2/27/20,5,
Zip,11369,Age Group,All age groups,2/28/20,1,
Zip,11369,Age Group,All age groups,2/29/20,3,
Zip,11369,Age Group,All age groups,3/1/20,3,
Zip,11369,Age Group,All age groups,3/2/20,6,
Zip,11369,Age Group,All age groups,3/3/20,3,
Zip,11369,Age Group,All age groups,3/4/20,1,
Zip,11369,Age Group,All age groups,3/5/20,6,
Zip,11369,Age Group,All age groups,3/6/20,9,
Zip,11369,Age Group,All age groups,3/7/20,3,
Zip,11369,Age Group,All age groups,3/8/20,4,
Zip,11369,Age Group,All age groups,3/9/20,6,
Zip,11369,Age Group,All age groups,3/10/20,6,
Zip,11369,Age Group,All age groups,3/11/20,7,
Zip,11369,Age Group,All age groups,3/12/20,14,
Zip,11369,Age Group,All age groups,3/13/20,9,
Zip,11369,Age Group,All age groups,3/14/20,16,
Zip,11369,Age Group,All age groups,3/15/20,7,
Zip,11369,Age Group,All age groups,3/16/20,11,
Zip,11369,Age Group,All age groups,3/17/20,18,
Zip,11369,Age Group,All age groups,3/18/20,18,
Zip,11369,Age Group,All age groups,3/19/20,23,
Zip,11369,Age Group,All age groups,3/20/20,20,
Zip,11369,Age Group,All age groups,3/21/20,11,
Zip,11369,Age Group,All age groups,3/22/20,15,
Zip,11369,Age Group,All age groups,3/23/20,20,
Zip,11369,Age Group,All age groups,3/24/20,18,
Zip,11369,Age Group,All age groups,3/25/20,12,
Zip,11369,Age Group,All age groups,3/26/20,11,
Zip,11369,Age Group,All age groups,3/27/20,16,
Zip,11369,Age Group,Ages 0-4 years,2/27/20,2,
Zip,11369,Age Group,Ages 0-4 years,2/28/20,1,
Zip,11369,Age Group,Ages 0-4 years,2/29/20,1,
Zip,11369,Age Group,Ages 0-4 years,3/1/20,1,
Zip,11369,Age Group,Ages 0-4 years,3/2/20,1,
Zip,11369,Age Group,Ages 0-4 years,3/3/20,2,
Zip,11369,Age Group,Ages 0-4 years,3/4/20,1,
Zip,11369,Age Group,Ages 0-4 years,3/5/20,2,
Zip,11369,Age Group,Ages 0-4 years,3/6/20,2,
Zip,11369,Age Group,Ages 0-4 years,3/7/20,0,
Zip,11369,Age Group,Ages 0-4 years,3/8/20,0,
Zip,11369,Age Group,Ages 0-4 years,3/9/20,1,
Zip,11369,Age Group,Ages 0-4 years,3/10/20,1,
Zip,11369,Age Group,Ages 0-4 years,3/11/20,0,
Zip,11369,Age Group,Ages 0-4 years,3/12/20,1,
Zip,11369,Age Group,Ages 0-4 years,3/13/20,1,
Zip,11369,Age Group,Ages 0-4 years,3/14/20,2,
Zip,11369,Age Group,Ages 0-4 years,3/15/20,0,
Zip,11369,Age Group,Ages 0-4 years,3/16/20,0,
Zip,11369,Age Group,Ages 0-4 years,3/17/20,1,
Zip,11369,Age Group,Ages 0-4 years,3/18/20,2,
Zip,11369,Age Group,Ages 0-4 years,3/19/20,1,
Zip,11369,Age Group,Ages 0-4 years,3/20/20,1,
Zip,11369,Age Group,Ages 0-4 years,3/21/20,0,
Zip,11369,Age Group,Ages 0-4 years,3/22/20,1,
Zip,11369,Age Group,Ages 0-4 years,3/23/20,4,
Zip,11369,Age Group,Ages 0-4 years,3/24/20,1,
Zip,11369,Age Group,Ages 0-4 years,3/25/20,1,
Zip,11369,Age Group,Ages 0-4 years,3/26/20,0,
Zip,11369,Age Group,Ages 0-4 years,3/27/20,0,
Zip,11369,Age Group,Ages 5-17 years,2/27/20,0,
Zip,11369,Age Group,Ages 5-17 years,2/28/20,0,
Zip,11369,Age Group,Ages 5-17 years,2/29/20,1,
Zip,11369,Age Group,Ages 5-17 years,3/1/20,1,
Zip,11369,Age Group,Ages 5-17 years,3/2/20,4,
Zip,11369,Age Group,Ages 5-17 years,3/3/20,0,
Zip,11369,Age Group,Ages 5-17 years,3/4/20,0,
Zip,11369,Age Group,Ages 5-17 years,3/5/20,4,
Zip,11369,Age Group,Ages 5-17 years,3/6/20,4,
Zip,11369,Age Group,Ages 5-17 years,3/7/20,2,
Zip,11369,Age Group,Ages 5-17 years,3/8/20,3,
Zip,11369,Age Group,Ages 5-17 years,3/9/20,2,
Zip,11369,Age Group,Ages 5-17 years,3/10/20,1,
Zip,11369,Age Group,Ages 5-17 years,3/11/20,1,
Zip,11369,Age Group,Ages 5-17 years,3/12/20,5,
Zip,11369,Age Group,Ages 5-17 years,3/13/20,2,
Zip,11369,Age Group,Ages 5-17 years,3/14/20,1,
Zip,11369,Age Group,Ages 5-17 years,3/15/20,0,
Zip,11369,Age Group,Ages 5-17 years,3/16/20,0,
Zip,11369,Age Group,Ages 5-17 years,3/17/20,0,
Zip,11369,Age Group,Ages 5-17 years,3/18/20,1,
Zip,11369,Age Group,Ages 5-17 years,3/19/20,3,
Zip,11369,Age Group,Ages 5-17 years,3/20/20,0,
Zip,11369,Age Group,Ages 5-17 years,3/21/20,0,
Zip,11369,Age Group,Ages 5-17 years,3/22/20,1,
Zip,11369,Age Group,Ages 5-17 years,3/23/20,2,
Zip,11369,Age Group,Ages 5-17 years,3/24/20,0,
Zip,11369,Age Group,Ages 5-17 years,3/25/20,0,
Zip,11369,Age Group,Ages 5-17 years,3/26/20,2,
Zip,11369,Age Group,Ages 5-17 years,3/27/20,0,
Zip,11369,Age Group,Ages 18-64 years,2/27/20,3,
Zip,11369,Age Group,Ages 18-64 years,2/28/20,0,
Zip,11369,Age Group,Ages 18-64 years,2/29/20,1,
Zip,11369,Age Group,Ages 18-64 years,3/1/20,1,
Zip,11369,Age Group,Ages 18-64 years,3/2/20,1,
Zip,11369,Age Group,Ages 18-64 years,3/3/20,1,
Zip,11369,Age Group,Ages 18-64 years,3/4/20,0,
Zip,11369,Age Group,Ages 18-64 years,3/5/20,0,
Zip,11369,Age Group,Ages 18-64 years,3/6/20,3,
Zip,11369,Age Group,Ages 18-64 years,3/7/20,1,
Zip,11369,Age Group,Ages 18-64 years,3/8/20,1,
Zip,11369,Age Group,Ages 18-64 years,3/9/20,3,
Zip,11369,Age Group,Ages 18-64 years,3/10/20,3,
Zip,11369,Age Group,Ages 18-64 years,3/11/20,4,
Zip,11369,Age Group,Ages 18-64 years,3/12/20,6,
Zip,11369,Age Group,Ages 18-64 years,3/13/20,5,
Zip,11369,Age Group,Ages 18-64 years,3/14/20,13,
Zip,11369,Age Group,Ages 18-64 years,3/15/20,6,
Zip,11369,Age Group,Ages 18-64 years,3/16/20,11,
Zip,11369,Age Group,Ages 18-64 years,3/17/20,17,
Zip,11369,Age Group,Ages 18-64 years,3/18/20,15,
Zip,11369,Age Group,Ages 18-64 years,3/19/20,16,
Zip,11369,Age Group,Ages 18-64 years,3/20/20,17,
Zip,11369,Age Group,Ages 18-64 years,3/21/20,10,
Zip,11369,Age Group,Ages 18-64 years,3/22/20,12,
Zip,11369,Age Group,Ages 18-64 years,3/23/20,13,
Zip,11369,Age Group,Ages 18-64 years,3/24/20,16,
Zip,11369,Age Group,Ages 18-64 years,3/25/20,9,
Zip,11369,Age Group,Ages 18-64 years,3/26/20,7,
Zip,11369,Age Group,Ages 18-64 years,3/27/20,14,
Zip,11369,Age Group,Ages 65+ years,2/27/20,0,
Zip,11369,Age Group,Ages 65+ years,2/28/20,0,
Zip,11369,Age Group,Ages 65+ years,2/29/20,0,
Zip,11369,Age Group,Ages 65+ years,3/1/20,0,
Zip,11369,Age Group,Ages 65+ years,3/2/20,0,
Zip,11369,Age Group,Ages 65+ years,3/3/20,0,
Zip,11369,Age Group,Ages 65+ years,3/4/20,0,
Zip,11369,Age Group,Ages 65+ years,3/5/20,0,
Zip,11369,Age Group,Ages 65+ years,3/6/20,0,
Zip,11369,Age Group,Ages 65+ years,3/7/20,0,
Zip,11369,Age Group,Ages 65+ years,3/8/20,0,
Zip,11369,Age Group,Ages 65+ years,3/9/20,0,
Zip,11369,Age Group,Ages 65+ years,3/10/20,1,
Zip,11369,Age Group,Ages 65+ years,3/11/20,2,
Zip,11369,Age Group,Ages 65+ years,3/12/20,2,
Zip,11369,Age Group,Ages 65+ years,3/13/20,1,
Zip,11369,Age Group,Ages 65+ years,3/14/20,0,
Zip,11369,Age Group,Ages 65+ years,3/15/20,1,
Zip,11369,Age Group,Ages 65+ years,3/16/20,0,
Zip,11369,Age Group,Ages 65+ years,3/17/20,0,
Zip,11369,Age Group,Ages 65+ years,3/18/20,0,
Zip,11369,Age Group,Ages 65+ years,3/19/20,3,
Zip,11369,Age Group,Ages 65+ years,3/20/20,2,
Zip,11369,Age Group,Ages 65+ years,3/21/20,1,
Zip,11369,Age Group,Ages 65+ years,3/22/20,1,
Zip,11369,Age Group,Ages 65+ years,3/23/20,1,
Zip,11369,Age Group,Ages 65+ years,3/24/20,1,
Zip,11369,Age Group,Ages 65+ years,3/25/20,2,
Zip,11369,Age Group,Ages 65+ years,3/26/20,2,
Zip,11369,Age Group,Ages 65+ years,3/27/20,2,
Zip,11370,Age Group,All age groups,2/27/20,4,
Zip,11370,Age Group,All age groups,2/28/20,4,
Zip,11370,Age Group,All age groups,2/29/20,3,
